PatientID,DynamicSliceZ,Pcd_Sens,Pnd,Pfa,Accuracy,FOM,ProcessingTime,NumClusters
BRATS_140.nii.gz,63,0.350920245398773,0.649079754601227,2.703125,0.960298072022355,0.250557214021683,0.714739291666667,4
BRATS_141.nii.gz,66,0.299259259259259,0.700740740740741,1.57068062827225,0.975855519994373,0.374025166034698,0.699033541666667,4
BRATS_142.nii.gz,83,0.528907922912206,0.471092077087794,0.32807570977918,0.994344858883284,0.828085899353027,0.826703166666667,4
BRATS_143.nii.gz,64,0.217821782178218,0.782178217821782,0.427299703264095,0.991958604293406,0.485323488712311,0.66352175,4
BRATS_144.nii.gz,115,0.248,0.752,3.97115384615385,0.982314776056928,0.22940756380558,0.67008225,4
BRATS_145.nii.gz,65,0.37719298245614,0.62280701754386,0.538745387453875,0.993730681242687,0.75015527009964,0.659918583333333,4
BRATS_146.nii.gz,62,0,1,4.6382252559727,0.97111029501775,0.00653762184083462,0.689572041666667,4
BRATS_147.nii.gz,96,0,1,5.99227799227799,0.968352439535859,0.00786846689879894,0.682370958333333,4
BRATS_148.nii.gz,99,0.192090395480226,0.807909604519774,6.29073482428115,0.960567271709859,0.0653869286179543,0.692004416666667,4
BRATS_149.nii.gz,98,0.0409090909090909,0.959090909090909,0.800947867298578,0.986671109630123,0.362704992294312,0.753777,4
BRATS_150.nii.gz,98,0.266272189349112,0.733727810650888,0.592771084337349,0.989174797246405,0.578009128570557,0.746156666666667,4
BRATS_151.nii.gz,96,0.0961214165261383,0.903878583473862,0.680656934306569,0.984019549242291,0.355794191360474,0.68993825,4
BRATS_152.nii.gz,98,0.045531197301855,0.954468802698145,0.796133567662566,0.982064279931003,0.342445194721222,0.702854916666667,4
BRATS_153.nii.gz,98,0.0197044334975369,0.980295566502463,4.04975124378109,0.964468607506138,0.0378667525947094,0.953502916666667,4
BRATS_154.nii.gz,51,0,1,2.21301775147929,0.980996045217513,0.00773442629724741,0.955867583333333,4
BRATS_155.nii.gz,48,0,1,0.536842105263158,0.989765697562343,0.0995792001485825,0.667536208333333,4
BRATS_156.nii.gz,76,0.158220024721879,0.841779975278121,1.63786008230453,0.966912543234277,0.163592919707298,0.998150666666667,4
BRATS_157.nii.gz,89,0.0570934256055363,0.942906574394464,2.26086956521739,0.968450317608348,0.134665161371231,0.859846541666667,4
BRATS_158.nii.gz,58,0.434163701067616,0.565836298932384,8.49532710280374,0.96554188308293,0.104506462812424,1.132127125,4
BRATS_159.nii.gz,80,0.398876404494382,0.601123595505618,0.793611793611794,0.988731802911534,0.565245926380157,0.67654825,4
BRATS_160.nii.gz,60,0.356589147286822,0.643410852713178,6.54929577464789,0.972767397637864,0.124724723398685,0.981398583333333,4
BRATS_161.nii.gz,89,0.300675675675676,0.699324324324324,0.56734693877551,0.987868588057922,0.557044208049774,0.859493,4
BRATS_162.nii.gz,61,0.298969072164948,0.701030927835051,3.25552050473186,0.977202000069933,0.230973199009895,0.914630333333333,4
BRATS_163.nii.gz,58,0.158940397350993,0.841059602649007,4.09056603773585,0.976638206484731,0.0910179540514946,0.938601125,4
BRATS_164.nii.gz,82,0.182108626198083,0.817891373801917,4.90405904059041,0.972320695737212,0.101064234972,0.994887458333333,4
BRATS_165.nii.gz,67,0.288224956063269,0.711775043936731,1.41666666666667,0.980653769179453,0.243493676185608,0.90506925,4
BRATS_166.nii.gz,75,0.416422287390029,0.583577712609971,0.684014869888476,0.99331401438447,0.620684027671814,0.757108958333333,4
BRATS_167.nii.gz,57,0.198795180722892,0.801204819277108,7.56953642384106,0.977771196627354,0.0478726923465729,1.50062291666667,4
